"dteday","season","yr","mnth","hr","holiday","weekday","workingday","cnt","weathersit","temp","atemp","hum","windspeed"
"2012-07-21","autumn",1,7,22,0,6,0,180,"Misty",0.6,0.5455,0.88,0.1045
"2012-07-21","autumn",1,7,23,0,6,0,149,"Misty",0.6,0.5455,0.88,0
"2012-07-22","autumn",1,7,0,0,0,0,113,"Misty",0.6,0.5455,0.88,0.1045
"2012-07-22","autumn",1,7,1,0,0,0,130,"Misty",0.6,0.5455,0.88,0.1642
"2012-07-22","autumn",1,7,2,0,0,0,122,"Misty",0.6,0.5455,0.88,0.1045
"2012-07-22","autumn",1,7,3,0,0,0,43,"Misty",0.6,0.5455,0.88,0.1045
"2012-07-22","autumn",1,7,4,0,0,0,16,"ClearOrPartlyCloudy",0.6,0.5455,0.88,0
"2012-07-22","autumn",1,7,5,0,0,0,6,"ClearOrPartlyCloudy",0.6,0.5455,0.88,0
"2012-07-22","autumn",1,7,6,0,0,0,19,"Misty",0.62,0.5758,0.83,0.0896
"2012-07-22","autumn",1,7,7,0,0,0,38,"Misty",0.62,0.5758,0.83,0
"2012-07-22","autumn",1,7,8,0,0,0,153,"Misty",0.64,0.5909,0.78,0
"2012-07-22","autumn",1,7,9,0,0,0,258,"Misty",0.66,0.6212,0.69,0
"2012-07-22","autumn",1,7,10,0,0,0,379,"Misty",0.66,0.6212,0.74,0
"2012-07-22","autumn",1,7,11,0,0,0,505,"Misty",0.66,0.6212,0.74,0
"2012-07-22","autumn",1,7,12,0,0,0,504,"Misty",0.7,0.6515,0.7,0.1045
"2012-07-22","autumn",1,7,13,0,0,0,626,"Misty",0.7,0.6515,0.65,0.0896
"2012-07-22","autumn",1,7,14,0,0,0,616,"ClearOrPartlyCloudy",0.72,0.6818,0.66,0.1045
"2012-07-22","autumn",1,7,15,0,0,0,624,"ClearOrPartlyCloudy",0.72,0.6818,0.66,0.1045
"2012-07-22","autumn",1,7,16,0,0,0,628,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.1045
"2012-07-22","autumn",1,7,17,0,0,0,556,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.2239
"2012-07-22","autumn",1,7,18,0,0,0,515,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.1642
"2012-07-22","autumn",1,7,19,0,0,0,522,"ClearOrPartlyCloudy",0.72,0.6818,0.7,0.1642
"2012-07-22","autumn",1,7,20,0,0,0,378,"ClearOrPartlyCloudy",0.7,0.6667,0.74,0.1642
"2012-07-22","autumn",1,7,21,0,0,0,345,"ClearOrPartlyCloudy",0.7,0.6667,0.79,0.1045
"2012-07-22","autumn",1,7,22,0,0,0,191,"ClearOrPartlyCloudy",0.7,0.6667,0.74,0.194
"2012-07-22","autumn",1,7,23,0,0,0,123,"ClearOrPartlyCloudy",0.68,0.6364,0.79,0.1642
"2012-07-30","autumn",1,7,0,0,1,1,58,"ClearOrPartlyCloudy",0.7,0.6667,0.74,0.0896
"2012-07-30","autumn",1,7,1,0,1,1,19,"ClearOrPartlyCloudy",0.7,0.6667,0.74,0
"2012-07-30","autumn",1,7,2,0,1,1,8,"ClearOrPartlyCloudy",0.68,0.6364,0.74,0
"2012-07-30","autumn",1,7,3,0,1,1,3,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0
"2012-07-30","autumn",1,7,4,0,1,1,5,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0
"2012-07-30","autumn",1,7,5,0,1,1,47,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.1045
"2012-07-30","autumn",1,7,6,0,1,1,161,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.1642
"2012-07-30","autumn",1,7,7,0,1,1,469,"ClearOrPartlyCloudy",0.7,0.6667,0.79,0.0896
"2012-07-30","autumn",1,7,8,0,1,1,751,"Misty",0.72,0.6970000000000001,0.74,0.1045
"2012-07-30","autumn",1,7,9,0,1,1,293,"Misty",0.74,0.6970000000000001,0.7,0
"2012-07-30","autumn",1,7,10,0,1,1,189,"Misty",0.74,0.6970000000000001,0.66,0.2239
"2012-07-30","autumn",1,7,11,0,1,1,215,"Misty",0.78,0.7273,0.55,0.1343
"2012-07-30","autumn",1,7,12,0,1,1,278,"Misty",0.76,0.7121,0.58,0.1045
"2012-07-30","autumn",1,7,13,0,1,1,226,"ClearOrPartlyCloudy",0.8,0.7424,0.49,0.1642
"2012-07-30","autumn",1,7,14,0,1,1,254,"ClearOrPartlyCloudy",0.8,0.7424,0.49,0.2239
"2012-07-30","autumn",1,7,15,0,1,1,236,"ClearOrPartlyCloudy",0.8,0.7424,0.49,0.2537
"2012-07-30","autumn",1,7,16,0,1,1,425,"ClearOrPartlyCloudy",0.8,0.7424,0.49,0.2836
"2012-07-30","autumn",1,7,17,0,1,1,827,"ClearOrPartlyCloudy",0.76,0.6970000000000001,0.55,0.3284
"2012-07-30","autumn",1,7,18,0,1,1,812,"ClearOrPartlyCloudy",0.76,0.7121,0.58,0.4179
"2012-07-30","autumn",1,7,19,0,1,1,665,"ClearOrPartlyCloudy",0.82,0.7727,0.52,0.1642
"2012-07-30","autumn",1,7,20,0,1,1,462,"ClearOrPartlyCloudy",0.72,0.6818,0.7,0.2239
"2012-07-30","autumn",1,7,21,0,1,1,322,"ClearOrPartlyCloudy",0.72,0.6818,0.7,0.194
"2012-07-30","autumn",1,7,22,0,1,1,230,"Misty",0.7,0.6667,0.74,0.2239
"2012-07-30","autumn",1,7,23,0,1,1,150,"ClearOrPartlyCloudy",0.7,0.6667,0.74,0.194
"2012-07-31","autumn",1,7,0,0,2,1,38,"ClearOrPartlyCloudy",0.68,0.6364,0.79,0.1343
"2012-07-31","autumn",1,7,1,0,2,1,21,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.1343
"2012-07-31","autumn",1,7,2,0,2,1,8,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.1343
"2012-07-31","autumn",1,7,3,0,2,1,6,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.0896
"2012-07-31","autumn",1,7,4,0,2,1,6,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.0896
"2012-07-31","autumn",1,7,5,0,2,1,45,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.1642
"2012-07-31","autumn",1,7,6,0,2,1,194,"ClearOrPartlyCloudy",0.64,0.5758,0.89,0.1642
"2012-07-31","autumn",1,7,7,0,2,1,513,"ClearOrPartlyCloudy",0.68,0.6364,0.83,0.2239
"2012-07-31","autumn",1,7,8,0,2,1,760,"ClearOrPartlyCloudy",0.7,0.6667,0.79,0.1343
"2012-07-31","autumn",1,7,9,0,2,1,333,"ClearOrPartlyCloudy",0.72,0.6818,0.7,0.1045
"2012-07-31","autumn",1,7,10,0,2,1,227,"ClearOrPartlyCloudy",0.72,0.6818,0.66,0
"2012-07-31","autumn",1,7,11,0,2,1,224,"ClearOrPartlyCloudy",0.76,0.7121,0.58,0
"2012-07-31","autumn",1,7,12,0,2,1,248,"ClearOrPartlyCloudy",0.8,0.7273,0.46,0
"2012-07-31","autumn",1,7,13,0,2,1,288,"ClearOrPartlyCloudy",0.8,0.7576,0.55,0.2836
"2012-07-31","autumn",1,7,14,0,2,1,260,"ClearOrPartlyCloudy",0.8,0.7576,0.55,0.2836
"2012-07-31","autumn",1,7,15,0,2,1,144,"ClearOrPartlyCloudy",0.76,0.7121,0.62,0.1343
"2012-07-31","autumn",1,7,16,0,2,1,402,"ClearOrPartlyCloudy",0.76,0.7121,0.58,0.2239
"2012-07-31","autumn",1,7,17,0,2,1,820,"ClearOrPartlyCloudy",0.78,0.7121,0.52,0.2239
"2012-07-31","autumn",1,7,18,0,2,1,857,"ClearOrPartlyCloudy",0.76,0.6970000000000001,0.55,0.2836
"2012-07-31","autumn",1,7,19,0,2,1,614,"LightSnowOrRain",0.74,0.6818,0.62,0.3582
"2012-07-31","autumn",1,7,20,0,2,1,452,"LightSnowOrRain",0.7,0.6515,0.7,0.194
"2012-07-31","autumn",1,7,21,0,2,1,352,"ClearOrPartlyCloudy",0.68,0.6364,0.79,0.194
"2012-07-31","autumn",1,7,22,0,2,1,257,"ClearOrPartlyCloudy",0.68,0.6364,0.74,0.2537
"2012-07-31","autumn",1,7,23,0,2,1,147,"Misty",0.66,0.6061,0.83,0.1642
"2012-08-01","autumn",1,8,0,0,3,1,47,"ClearOrPartlyCloudy",0.68,0.6364,0.79,0.1642
"2012-08-01","autumn",1,8,1,0,3,1,33,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.0896
"2012-08-01","autumn",1,8,2,0,3,1,13,"ClearOrPartlyCloudy",0.64,0.5758,0.83,0.1045
"2012-08-01","autumn",1,8,3,0,3,1,7,"ClearOrPartlyCloudy",0.64,0.5758,0.83,0.1045
"2012-08-01","autumn",1,8,4,0,3,1,4,"Misty",0.64,0.5909,0.78,0.1343
"2012-08-01","autumn",1,8,5,0,3,1,49,"Misty",0.64,0.5909,0.78,0.1343
"2012-08-01","autumn",1,8,6,0,3,1,185,"ClearOrPartlyCloudy",0.64,0.5909,0.78,0.1343
"2012-08-01","autumn",1,8,7,0,3,1,487,"Misty",0.64,0.5758,0.83,0.1343
"2012-08-01","autumn",1,8,8,0,3,1,681,"Misty",0.66,0.6061,0.78,0.194
"2012-08-01","autumn",1,8,9,0,3,1,350,"Misty",0.68,0.6364,0.74,0.0896
"2012-08-01","autumn",1,8,10,0,3,1,236,"ClearOrPartlyCloudy",0.72,0.6818,0.66,0.0896
"2012-08-01","autumn",1,8,11,0,3,1,234,"ClearOrPartlyCloudy",0.76,0.7121,0.58,0.0896
"2012-08-01","autumn",1,8,12,0,3,1,284,"ClearOrPartlyCloudy",0.8,0.7424,0.49,0.1045
"2012-08-01","autumn",1,8,13,0,3,1,280,"ClearOrPartlyCloudy",0.8,0.7424,0.52,0.1642
"2012-08-01","autumn",1,8,14,0,3,1,263,"ClearOrPartlyCloudy",0.82,0.7576,0.46,0.1642
"2012-08-01","autumn",1,8,15,0,3,1,295,"ClearOrPartlyCloudy",0.82,0.7576,0.46,0.1642
"2012-08-01","autumn",1,8,16,0,3,1,479,"ClearOrPartlyCloudy",0.8,0.7576,0.55,0.2836
"2012-08-01","autumn",1,8,17,0,3,1,837,"ClearOrPartlyCloudy",0.8,0.7424,0.49,0.1642
"2012-08-01","autumn",1,8,18,0,3,1,891,"LightSnowOrRain",0.76,0.7121,0.62,0.2239
"2012-08-01","autumn",1,8,19,0,3,1,652,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.2537
"2012-08-01","autumn",1,8,20,0,3,1,513,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.1642
"2012-08-01","autumn",1,8,21,0,3,1,320,"ClearOrPartlyCloudy",0.72,0.6818,0.7,0.1343
"2012-08-01","autumn",1,8,22,0,3,1,288,"ClearOrPartlyCloudy",0.72,0.6818,0.7,0.1045
"2012-08-01","autumn",1,8,23,0,3,1,152,"ClearOrPartlyCloudy",0.7,0.6667,0.74,0
"2012-08-02","autumn",1,8,0,0,4,1,63,"ClearOrPartlyCloudy",0.7,0.6667,0.74,0
"2012-08-02","autumn",1,8,1,0,4,1,42,"ClearOrPartlyCloudy",0.68,0.6364,0.79,0.1045
"2012-08-02","autumn",1,8,2,0,4,1,11,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.0896
"2012-08-02","autumn",1,8,3,0,4,1,6,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0
"2012-08-02","autumn",1,8,4,0,4,1,9,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0
"2012-08-02","autumn",1,8,5,0,4,1,41,"ClearOrPartlyCloudy",0.66,0.5909,0.89,0.1343
"2012-08-02","autumn",1,8,6,0,4,1,183,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0
"2012-08-02","autumn",1,8,7,0,4,1,473,"ClearOrPartlyCloudy",0.7,0.6667,0.79,0
"2012-08-02","autumn",1,8,8,0,4,1,739,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.74,0.1045
"2012-08-02","autumn",1,8,9,0,4,1,343,"ClearOrPartlyCloudy",0.76,0.7273,0.66,0.1045
"2012-08-02","autumn",1,8,10,0,4,1,181,"ClearOrPartlyCloudy",0.8,0.7576,0.55,0
"2012-08-02","autumn",1,8,11,0,4,1,226,"ClearOrPartlyCloudy",0.82,0.7727,0.52,0.1045
"2012-08-02","autumn",1,8,12,0,4,1,286,"ClearOrPartlyCloudy",0.84,0.7576,0.44,0.1343
"2012-08-02","autumn",1,8,13,0,4,1,310,"ClearOrPartlyCloudy",0.86,0.7879,0.44,0.2239
"2012-08-02","autumn",1,8,14,0,4,1,225,"ClearOrPartlyCloudy",0.86,0.7879,0.41,0.1343
"2012-08-02","autumn",1,8,15,0,4,1,270,"ClearOrPartlyCloudy",0.78,0.7424,0.62,0.4627
"2012-08-02","autumn",1,8,16,0,4,1,406,"ClearOrPartlyCloudy",0.82,0.7576,0.46,0.194
"2012-08-02","autumn",1,8,17,0,4,1,865,"ClearOrPartlyCloudy",0.82,0.7727,0.52,0.2537
"2012-08-02","autumn",1,8,18,0,4,1,767,"ClearOrPartlyCloudy",0.8,0.7727,0.59,0.2239
"2012-08-02","autumn",1,8,19,0,4,1,607,"ClearOrPartlyCloudy",0.8,0.7879,0.63,0.1642
"2012-08-02","autumn",1,8,20,0,4,1,427,"ClearOrPartlyCloudy",0.78,0.7576,0.66,0
"2012-08-02","autumn",1,8,21,0,4,1,342,"ClearOrPartlyCloudy",0.76,0.7273,0.66,0.2239
"2012-08-02","autumn",1,8,22,0,4,1,262,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.7,0.194
"2012-08-02","autumn",1,8,23,0,4,1,177,"ClearOrPartlyCloudy",0.72,0.6818,0.7,0.2537
"2012-08-03","autumn",1,8,0,0,5,1,71,"ClearOrPartlyCloudy",0.72,0.6818,0.7,0.194
"2012-08-03","autumn",1,8,1,0,5,1,43,"ClearOrPartlyCloudy",0.7,0.6667,0.74,0.194
"2012-08-03","autumn",1,8,2,0,5,1,14,"ClearOrPartlyCloudy",0.68,0.6364,0.79,0.2239
"2012-08-03","autumn",1,8,3,0,5,1,6,"ClearOrPartlyCloudy",0.68,0.6364,0.79,0.2239
"2012-08-03","autumn",1,8,4,0,5,1,12,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.2537
"2012-08-03","autumn",1,8,5,0,5,1,37,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.1642
"2012-08-03","autumn",1,8,6,0,5,1,163,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.2239
"2012-08-03","autumn",1,8,7,0,5,1,421,"ClearOrPartlyCloudy",0.7,0.6667,0.74,0.1045
"2012-08-03","autumn",1,8,8,0,5,1,668,"ClearOrPartlyCloudy",0.72,0.6818,0.7,0.1343
"2012-08-03","autumn",1,8,9,0,5,1,396,"Misty",0.74,0.6970000000000001,0.66,0.1045
"2012-08-03","autumn",1,8,10,0,5,1,249,"Misty",0.8,0.7424,0.52,0.194
"2012-08-03","autumn",1,8,11,0,5,1,263,"Misty",0.84,0.7879,0.49,0.2836
"2012-08-03","autumn",1,8,12,0,5,1,338,"Misty",0.86,0.8182,0.5,0.2985
"2012-08-03","autumn",1,8,13,0,5,1,345,"Misty",0.86,0.8029999999999999,0.47,0.2836
"2012-08-03","autumn",1,8,14,0,5,1,331,"Misty",0.86,0.7879,0.44,0.2537
"2012-08-03","autumn",1,8,15,0,5,1,380,"ClearOrPartlyCloudy",0.88,0.8182,0.42,0.2537
"2012-08-03","autumn",1,8,16,0,5,1,492,"Misty",0.86,0.7879,0.41,0.2239
"2012-08-03","autumn",1,8,17,0,5,1,741,"Misty",0.84,0.8029999999999999,0.53,0.2836
"2012-08-03","autumn",1,8,18,0,5,1,671,"Misty",0.82,0.8029999999999999,0.59,0.2537
"2012-08-03","autumn",1,8,19,0,5,1,469,"Misty",0.8,0.7879,0.63,0.2239
"2012-08-03","autumn",1,8,20,0,5,1,389,"Misty",0.78,0.7576,0.66,0.2239
"2012-08-03","autumn",1,8,21,0,5,1,278,"Misty",0.76,0.7273,0.66,0.194
"2012-08-03","autumn",1,8,22,0,5,1,202,"ClearOrPartlyCloudy",0.76,0.7273,0.7,0.2537
"2012-08-03","autumn",1,8,23,0,5,1,196,"ClearOrPartlyCloudy",0.74,0.7121,0.79,0.1343
"2012-08-04","autumn",1,8,0,0,6,0,161,"ClearOrPartlyCloudy",0.74,0.7121,0.79,0.1642
"2012-08-04","autumn",1,8,1,0,6,0,122,"ClearOrPartlyCloudy",0.72,0.7121,0.84,0.194
"2012-08-04","autumn",1,8,2,0,6,0,84,"ClearOrPartlyCloudy",0.72,0.7121,0.84,0.1343
"2012-08-04","autumn",1,8,3,0,6,0,30,"ClearOrPartlyCloudy",0.72,0.7121,0.84,0.1343
"2012-08-04","autumn",1,8,4,0,6,0,13,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.79,0.194
"2012-08-04","autumn",1,8,5,0,6,0,17,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0.2239
"2012-08-04","autumn",1,8,6,0,6,0,49,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0.2239
"2012-08-04","autumn",1,8,7,0,6,0,67,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.77,0.1642
"2012-08-04","autumn",1,8,8,0,6,0,181,"ClearOrPartlyCloudy",0.74,0.7273,0.72,0.194
"2012-08-04","autumn",1,8,9,0,6,0,278,"ClearOrPartlyCloudy",0.78,0.7576,0.65,0.2239
"2012-08-04","autumn",1,8,10,0,6,0,396,"ClearOrPartlyCloudy",0.82,0.7727,0.57,0.194
"2012-08-04","autumn",1,8,11,0,6,0,470,"ClearOrPartlyCloudy",0.86,0.8029999999999999,0.47,0.2537
"2012-08-04","autumn",1,8,12,0,6,0,547,"ClearOrPartlyCloudy",0.86,0.7879,0.4,0.3582
"2012-08-04","autumn",1,8,13,0,6,0,527,"ClearOrPartlyCloudy",0.88,0.8182,0.42,0.2985
"2012-08-04","autumn",1,8,14,0,6,0,472,"ClearOrPartlyCloudy",0.88,0.8029999999999999,0.4,0.3881
"2012-08-04","autumn",1,8,15,0,6,0,489,"ClearOrPartlyCloudy",0.88,0.8182,0.42,0.4179
"2012-08-04","autumn",1,8,16,0,6,0,450,"ClearOrPartlyCloudy",0.9,0.8182,0.39,0.2985
"2012-08-04","autumn",1,8,17,0,6,0,492,"ClearOrPartlyCloudy",0.88,0.7879,0.37,0.2985
"2012-08-04","autumn",1,8,18,0,6,0,490,"ClearOrPartlyCloudy",0.86,0.7879,0.41,0.3284
"2012-08-04","autumn",1,8,19,0,6,0,397,"ClearOrPartlyCloudy",0.82,0.7727,0.52,0.3582
"2012-08-04","autumn",1,8,20,0,6,0,312,"ClearOrPartlyCloudy",0.82,0.7727,0.52,0.2985
"2012-08-04","autumn",1,8,21,0,6,0,289,"ClearOrPartlyCloudy",0.8,0.7727,0.59,0.2537
"2012-08-04","autumn",1,8,22,0,6,0,269,"ClearOrPartlyCloudy",0.76,0.7273,0.66,0.2836
"2012-08-04","autumn",1,8,23,0,6,0,222,"ClearOrPartlyCloudy",0.76,0.7273,0.66,0.2985
"2012-08-05","autumn",1,8,0,0,0,0,153,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.7,0.2836
"2012-08-05","autumn",1,8,1,0,0,0,87,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.7,0.2537
"2012-08-05","autumn",1,8,2,0,0,0,73,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.7,0.2985
"2012-08-05","autumn",1,8,3,0,0,0,41,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.74,0.2537
"2012-08-05","autumn",1,8,4,0,0,0,14,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.74,0.2537
"2012-08-05","autumn",1,8,5,0,0,0,19,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.74,0.2537
"2012-08-05","autumn",1,8,6,0,0,0,19,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.79,0.2537
"2012-08-05","autumn",1,8,7,0,0,0,68,"ClearOrPartlyCloudy",0.74,0.7121,0.74,0.2985
"2012-08-05","autumn",1,8,8,0,0,0,108,"ClearOrPartlyCloudy",0.76,0.7273,0.66,0.3284
"2012-08-05","autumn",1,8,9,0,0,0,229,"ClearOrPartlyCloudy",0.8,0.7727,0.59,0.3582
"2012-08-05","autumn",1,8,10,0,0,0,364,"ClearOrPartlyCloudy",0.8,0.7727,0.59,0.4179
"2012-08-05","autumn",1,8,11,0,0,0,437,"ClearOrPartlyCloudy",0.82,0.7879,0.56,0.4179
"2012-08-05","autumn",1,8,12,0,0,0,491,"ClearOrPartlyCloudy",0.86,0.8029999999999999,0.47,0.5224
"2012-08-05","autumn",1,8,13,0,0,0,523,"ClearOrPartlyCloudy",0.88,0.8182,0.44,0.4627
"2012-08-05","autumn",1,8,14,0,0,0,526,"ClearOrPartlyCloudy",0.9,0.8485,0.42,0.4627
"2012-08-05","autumn",1,8,15,0,0,0,450,"ClearOrPartlyCloudy",0.9,0.8182,0.37,0.5224
"2012-08-05","autumn",1,8,16,0,0,0,421,"ClearOrPartlyCloudy",0.82,0.7576,0.46,0.2537
"2012-08-05","autumn",1,8,17,0,0,0,382,"ClearOrPartlyCloudy",0.82,0.7576,0.46,0.2537
"2012-08-05","autumn",1,8,18,0,0,0,229,"LightSnowOrRain",0.7,0.6667,0.74,0.1343
"2012-08-05","autumn",1,8,19,0,0,0,185,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0.2239
"2012-08-05","autumn",1,8,20,0,0,0,193,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0.1045
"2012-08-05","autumn",1,8,21,0,0,0,208,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.79,0.1045
"2012-08-05","autumn",1,8,22,0,0,0,157,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.79,0.0896
"2012-08-05","autumn",1,8,23,0,0,0,87,"Misty",0.72,0.6970000000000001,0.79,0.1642
"2012-08-06","autumn",1,8,0,0,1,1,33,"Misty",0.72,0.6970000000000001,0.79,0
"2012-08-06","autumn",1,8,1,0,1,1,11,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.79,0.0896
"2012-08-06","autumn",1,8,2,0,1,1,5,"Misty",0.72,0.6970000000000001,0.79,0.1343
"2012-08-06","autumn",1,8,3,0,1,1,5,"LightSnowOrRain",0.72,0.6970000000000001,0.79,0.0896
"2012-08-06","autumn",1,8,4,0,1,1,11,"Misty",0.72,0.6970000000000001,0.74,0.1343
"2012-08-06","autumn",1,8,5,0,1,1,25,"ClearOrPartlyCloudy",0.7,0.6667,0.79,0.194
"2012-08-06","autumn",1,8,6,0,1,1,141,"Misty",0.7,0.6667,0.79,0.2239
"2012-08-06","autumn",1,8,7,0,1,1,407,"LightSnowOrRain",0.72,0.6818,0.7,0.194
"2012-08-06","autumn",1,8,8,0,1,1,605,"Misty",0.7,0.6667,0.79,0
"2012-08-06","autumn",1,8,9,0,1,1,276,"LightSnowOrRain",0.7,0.6667,0.79,0.1642
"2012-08-06","autumn",1,8,10,0,1,1,213,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.7,0.2239
"2012-08-06","autumn",1,8,11,0,1,1,260,"ClearOrPartlyCloudy",0.76,0.7273,0.66,0.1343
"2012-08-06","autumn",1,8,12,0,1,1,285,"Misty",0.78,0.7273,0.55,0.0896
"2012-08-06","autumn",1,8,13,0,1,1,289,"ClearOrPartlyCloudy",0.8,0.7424,0.49,0.2239
"2012-08-06","autumn",1,8,14,0,1,1,287,"ClearOrPartlyCloudy",0.82,0.7576,0.46,0
"2012-08-06","autumn",1,8,15,0,1,1,274,"ClearOrPartlyCloudy",0.82,0.7576,0.46,0.1343
"2012-08-06","autumn",1,8,16,0,1,1,451,"ClearOrPartlyCloudy",0.84,0.7576,0.41,0.1045
"2012-08-06","autumn",1,8,17,0,1,1,858,"ClearOrPartlyCloudy",0.82,0.7424,0.41,0
"2012-08-06","autumn",1,8,18,0,1,1,843,"ClearOrPartlyCloudy",0.82,0.7424,0.41,0.1343
"2012-08-06","autumn",1,8,19,0,1,1,640,"ClearOrPartlyCloudy",0.78,0.7424,0.59,0.194
"2012-08-06","autumn",1,8,20,0,1,1,457,"ClearOrPartlyCloudy",0.76,0.7273,0.66,0.1642
"2012-08-06","autumn",1,8,21,0,1,1,317,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.7,0.194
"2012-08-06","autumn",1,8,22,0,1,1,207,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.7,0.0896
"2012-08-06","autumn",1,8,23,0,1,1,113,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.74,0.194
"2012-08-07","autumn",1,8,0,0,2,1,47,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0.194
"2012-08-07","autumn",1,8,1,0,2,1,18,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0.1343
"2012-08-07","autumn",1,8,2,0,2,1,13,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0.1343
"2012-08-07","autumn",1,8,3,0,2,1,6,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0
"2012-08-07","autumn",1,8,4,0,2,1,9,"ClearOrPartlyCloudy",0.68,0.6364,0.83,0.1343
"2012-08-07","autumn",1,8,5,0,2,1,36,"ClearOrPartlyCloudy",0.7,0.6667,0.79,0.1045
"2012-08-07","autumn",1,8,6,0,2,1,179,"Misty",0.7,0.6667,0.79,0.194
"2012-08-07","autumn",1,8,7,0,2,1,502,"Misty",0.7,0.6667,0.74,0.1343
"2012-08-07","autumn",1,8,8,0,2,1,705,"Misty",0.7,0.6515,0.7,0.1642
"2012-08-07","autumn",1,8,9,0,2,1,327,"Misty",0.7,0.6667,0.74,0.1343
"2012-08-07","autumn",1,8,10,0,2,1,250,"Misty",0.74,0.6970000000000001,0.7,0.1343
"2012-08-07","autumn",1,8,11,0,2,1,214,"Misty",0.76,0.7273,0.66,0.0896
"2012-08-07","autumn",1,8,12,0,2,1,283,"Misty",0.8,0.7576,0.55,0.1343
"2012-08-07","autumn",1,8,13,0,2,1,253,"Misty",0.8,0.7424,0.52,0.194
"2012-08-07","autumn",1,8,14,0,2,1,261,"Misty",0.82,0.7576,0.46,0
"2012-08-07","autumn",1,8,15,0,2,1,306,"ClearOrPartlyCloudy",0.8,0.7424,0.52,0
"2012-08-07","autumn",1,8,16,0,2,1,445,"LightSnowOrRain",0.76,0.7273,0.66,0.2836
"2012-08-07","autumn",1,8,17,0,2,1,868,"Misty",0.78,0.7424,0.62,0.1343
"2012-08-07","autumn",1,8,18,0,2,1,814,"Misty",0.76,0.7121,0.62,0.1642
"2012-08-07","autumn",1,8,19,0,2,1,610,"Misty",0.76,0.7273,0.66,0.1045
"2012-08-07","autumn",1,8,20,0,2,1,448,"Misty",0.74,0.6970000000000001,0.7,0.1343
"2012-08-07","autumn",1,8,21,0,2,1,317,"Misty",0.72,0.6970000000000001,0.74,0
"2012-08-07","autumn",1,8,22,0,2,1,224,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.74,0.1045
"2012-08-07","autumn",1,8,23,0,2,1,138,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.79,0
"2012-08-08","autumn",1,8,0,0,3,1,58,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0
"2012-08-08","autumn",1,8,1,0,3,1,23,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.79,0
"2012-08-08","autumn",1,8,2,0,3,1,6,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0
"2012-08-08","autumn",1,8,3,0,3,1,7,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0
